file,orgText,whisperxOut,WER
achtgesichterambiwasse/achtgesichterambiwasse_0556.wav,drei hatten kleine holztrommeln und drei hatten mandolinen im arm ihre finger bewegten sich im mondschein, Drei hatten kleine Holztrommeln und drei hatten Mandolinen im Arm. Ihre Finger bewegten sich im Mondschein.,
achtgesichterambiwasse/achtgesichterambiwasse_0557.wav,sie schienen zu musizieren aber seltsamerweise hörte kiri keinen ton mehr im ohr, Sie schienen zu musizieren. Aber seltsamerweise hörte Kiri keinen Ton mehr im Ohr.,
achtgesichterambiwasse/achtgesichterambiwasse_0558.wav,weder von den trommeln noch von den mandolinen, weder von den Trommeln noch von den Mandolinen.,
achtgesichterambiwasse/achtgesichterambiwasse_0559.wav,kiri beachtete die musikantinnen nicht lange denn das boot schoss jetzt auf karasaki zu," Kiri beachtete die Musikantinnen nicht lange, denn das Boot schoss jetzt auf Karasaki zu,",
achtgesichterambiwasse/achtgesichterambiwasse_0560.wav,und ganz karasaki schien ihn zu erwarten auf vielen masten am ufer waren laternen aufgezogen, Und ganz Karasaki schien ihn zu erwarten. Auf vielen Masten am Ufer waren Laternen aufgezogen.,
achtgesichterambiwasse/achtgesichterambiwasse_0561.wav,und lange ketten von farbigen papierlaternen schillerten in der luft und glitzerten im wasser, und lange Ketten von farbigen Papierlaternen schillerten in der Luft und glitzerten im Wasser.,
achtgesichterambiwasse/achtgesichterambiwasse_0562.wav,je näher sie kamen desto festlicher hob sich das erleuchtete karasaki aus der nacht kiri staunte eine weile," Je näher sie kamen, desto festlicher hob sich das erleuchtete Karasaki aus der Nacht. Kiri staunte eine Weile.",
achtgesichterambiwasse/achtgesichterambiwasse_0563.wav,dann winkte er dem mädchen das drinnen noch immer auf der diele des boothauses hockte und sich nicht rührte," Dann winkte er dem Mädchen, das drinnen noch immer auf der Diele des Bootshauses hockte, und sich nicht rührte.",
achtgesichterambiwasse/achtgesichterambiwasse_0564.wav,«komm und sieh wie karasaki uns empfängt» ganz schwach hörte kiri des mädchens stimme zurück," Komm und sieh, wie Karasaki uns empfängt!« Ganz schwach hörte Kiri des Mädchens Stimme zurück.",
achtgesichterambiwasse/achtgesichterambiwasse_0565.wav,«o komm wieder herein geliebtester komm herein zu mir das ist der nachtregen von karasaki der draussen im mondschein glänzt," O komm wieder herein, Geliebter, komm herein zu mir, es ist der Nachtregen von Karasaki, der draußen im Mondschein glänzt.",
achtgesichterambiwasse/achtgesichterambiwasse_0566.wav,es sind die ketten der regentropfen die im vollmond glitzern hörst und siehst du nicht den nachtregen»," Es sind die Ketten der Regentropfen, die im Vollmond glitzern. Hörst und siehst du nicht den Nachtregen?",
achtgesichterambiwasse/achtgesichterambiwasse_0567.wav,da stampfte kiri ungeduldig dass das boot sich unter seinen füssen noch tiefer ins wasser senkte und rief," Da stampfte Kiri ungeduldig, daß das Boot sich unter seinen Füßen noch tiefer ins Wasser senkte und rief,",
achtgesichterambiwasse/achtgesichterambiwasse_0568.wav,«stehe ich nicht auf meinen zwei füssen sehe ich nicht mit meinen zwei augen," Stehe ich nicht auf meinen zwei Füßen, sehe ich nicht mit meinen zwei Augen,",
achtgesichterambiwasse/achtgesichterambiwasse_0569.wav,fühle ich nicht mit meinen zwei händen dass die luft trocken ist»," Fühle ich nicht mit meinen zwei Händen, dass die Luft trocken ist?",
achtgesichterambiwasse/achtgesichterambiwasse_0570.wav,da kam das mädchen aus dem boothaus und rief rasch zu den musikantinnen auf das dach hinauf «spielt lauter bei allen göttinnen bitte ich euch spielt lauter»," Da kam das Mädchen aus dem Bothaus und rief rasch zu den Musikantinnen auf das Dach hinauf, »Spielt lauter! Bei allen Göttinnen bitte ich euch, spielt lauter!«",
achtgesichterambiwasse/achtgesichterambiwasse_0571.wav,«spielen die dort oben oder spielen sie nicht» fragte plötzlich kiri «zwei von ihnen spielten immer herr," »Spielen die da droben oder spielen sie nicht?« fragte plötzlich Kiri. »Zwei von ihnen spielen immer, Herr.",
achtgesichterambiwasse/achtgesichterambiwasse_0572.wav,jetzt spielen aber alle sechs hörst du nicht geliebter höre doch komm in das haus," Jetzt spielen aber alle sechs. Hörst du nicht, Geliebter? Hör doch, komm in das Haus.",
achtgesichterambiwasse/achtgesichterambiwasse_0573.wav,du hörst vor dem ruderrauschen hier draussen nichts komm in das haus» «nein ich höre nichts," Du hörst vor dem Ruderrauschen hier draußen gar nichts. Komm in das Haus. Nein, ich höre nichts.",
achtgesichterambiwasse/achtgesichterambiwasse_0574.wav,aber welches lied spielen sie» «o herr sie spielen das regenlied verzeiht," Aber welches Lied spielen Sie? O Herr, Sie spielen das Regenlied. Verzeih!",
achtgesichterambiwasse/achtgesichterambiwasse_0575.wav,sie spielen das lied schon seit wochen um dich einzuschläfern herr ich habe gelogen herr» das mädchen warf sich vor kiri nieder," Sie spielen das Lied schon seit Wochen, um dich einzuschläfern, Herr. Ich habe gelogen, Herr. Das Mädchen warf sich vor Kiri nieder.",
achtgesichterambiwasse/achtgesichterambiwasse_0576.wav,«o geliebter ich habe dich nicht von mir lassen wollen das ganze land war voll krieg die samurais aus dem ganzen land zogen in den krieg," O Geliebter, ich habe dich nicht von mir lassen wollen. Das ganze Land war voll Krieg. Die Samurais aus dem ganzen Land zogen in den Krieg.",
achtgesichterambiwasse/achtgesichterambiwasse_0577.wav,seit wochen tobt der krieg als die tempel den krieg verkündeten habe ich dein schwert verstecken lassen," Seit Wochen tobt der Krieg. Als die Tempel den Krieg verkündeten, habe ich dein Schwert verstecken lassen,",
achtgesichterambiwasse/achtgesichterambiwasse_0578.wav,und habe dich einschläfern lassen mit dem regenlied und habe dich im arm gehalten und habe dich in eine sänfte bringen lassen," Und habe dich einschläfern lassen mit dem Regenlied, Und habe dich im Arm gehalten, Und habe dich in eine Sänfte bringen lassen.",
achtgesichterambiwasse/achtgesichterambiwasse_0579.wav,und die musikanten die das regenlied spielten haben dich begleitet bis an den biwasee," Und die Musikanten, die das Regenlied spielten, haben dich begleitet bis an den Biversee.",
achtgesichterambiwasse/achtgesichterambiwasse_0580.wav,und ich habe ihnen befohlen sich auf das dach zu setzen und zwei von ihnen mussten immer spielen tag und nacht," Und ich habe ihnen befohlen, sich auf das Dach zu setzen, und zwei von ihnen mussten immer spielen, Tag und Nacht.",
achtgesichterambiwasse/achtgesichterambiwasse_0581.wav,und ich habe dich nicht von meiner seite lassen können tag und nacht vor furcht dass dich der krieg töte wenn du ans land gingest und vor furcht," Und ich habe dich nicht von meiner Seite lassen können, Tag und Nacht, verfurcht, daß dich der Krieg töte, wenn du ans Land gingest, und verfurcht,",
achtgesichterambiwasse/achtgesichterambiwasse_0582.wav,dass der tod dann mein geliebter würde jetzt aber sehe ich dass friede am land ist," daß der Tod dann mein Geliebter würde. Jetzt aber sehe ich, daß Frieden im Land ist.",
achtgesichterambiwasse/achtgesichterambiwasse_0583.wav,deshalb glänzt karasaki festlich beleuchtet in der nacht, Deshalb glänzt Karasaki festlich beleuchtet in der Nacht.,
achtgesichterambiwasse/achtgesichterambiwasse_0584.wav,und ich bin froh dass friede wurde denn dein ohr wollte nicht mehr auf die musik des regenliedes hören," Und ich bin froh, dass Friede wurde, denn dein Ohr wollte nicht mehr auf die Musik des Regenliedes hören.",
achtgesichterambiwasse/achtgesichterambiwasse_0585.wav,und ich fühlte seit tagen dass ich dich nicht mehr aufhalten könnte wenn du die musik nicht mehr hörtest und an den regen nicht mehr glaubtest," Und ich fühlte seit Tagen, dass ich dich nicht mehr aufhalten könnte, wenn du die Musik nicht mehr hörtest und an den Regen nicht mehr glaubtest.",
achtgesichterambiwasse/achtgesichterambiwasse_0586.wav,sieh geliebter jetzt kann ich dich nicht mehr verlieren jetzt können wir in unser haus zurückkehren," Sie, Geliebter, jetzt kann ich dich nicht mehr verlieren, jetzt können wir in unser Haus zurückkehren.",
achtgesichterambiwasse/achtgesichterambiwasse_0587.wav,ich habe dein und mein leben gerettet denn die toten können sich nicht küssen nur die lebenden was hast du geliebter," Ich habe dein und mein Leben gerettet, denn die Toten können nicht küssen, nur die Lebenden. Was hast du, Geliebter?",
achtgesichterambiwasse/achtgesichterambiwasse_0588.wav,blendet dich das mondlicht o bei den göttern ich hatte doch kein gift auf meinen lippen als ich dich küsste warum wirfst du dich auf deine knie," Blendet dich das Mondlicht? O bei den Göttern, ich hatte doch kein Gift auf meinen Lippen, als ich dich küßte. Warum wirfst du dich auf deine Knie?",
achtgesichterambiwasse/achtgesichterambiwasse_0589.wav,warum schüttelst du die fäuste in die luft warum wird dein haar lebendig und sträubt sich wie bei einer katze, Warum schüttelst du die Fäuste in die Luft? Warum wird dein Haar lebendig und sträubt sich wie bei einer Katze?,
achtgesichterambiwasse/achtgesichterambiwasse_0590.wav,o götter deine augen quellen dir aus dem kopf samurai bist du vergiftet suchen deine hände dein schwert an den hüften," O Götter, deine Augen quellen dir aus dem Kopf. Samurai, bist du vergiftet? Suchen deine Hände dein Schwert an den Hüften?",
achtgesichterambiwasse/achtgesichterambiwasse_0591.wav,ich will dirs bringen verzeih wenn ich dein eigentum versteckte dein schwert ist hier im lackhaus im wandschrank»," Ich will's dir bringen. Verzeih, wenn ich dein Eigentum versteckte. Dein Schwert ist im Lackhaus im Wandschrank.",
achtgesichterambiwasse/achtgesichterambiwasse_0592.wav,während das junge mädchen noch flehte hatte sich der mond bedeckt aber kiris gesicht leuchtete als wäre es aus phosphor," Während das Mädchen noch flehte, hatte sich der Mond bedeckt, aber Kiris Gesicht leuchtete, als wäre es aus Phosphor.",
achtgesichterambiwasse/achtgesichterambiwasse_0593.wav,seine armmuskeln wölbten sich seine fäuste schlugen in die luft seine brust keuchte «mein schwert»," Seine Armenmuskeln wölbten sich, seine Fäuste schlugen in die Luft, seine Brust keuchte. »Mein Schwert!«",
achtgesichterambiwasse/achtgesichterambiwasse_0594.wav,dann stürzte er an dem mädchen vorüber in das lackhaus und zerbrach die wandschranktür die sich nicht sofort öffnete," Dann stürzte er an dem Mädchen vorüber in das Lackhaus und zerbrach die Wandschranktür, die sich nicht sofort öffnete.",
achtgesichterambiwasse/achtgesichterambiwasse_0595.wav,aber kaum berührten seine finger das schwert das dort in seidenem futteral lag," Aber kaum berührten seine Finger das Schwert, das dort in einem seidenen Futteral lag,",
achtgesichterambiwasse/achtgesichterambiwasse_0596.wav,da fiel der mann weich wie schaum zusammen und warf sich schluchzend und weinend auf die diele," Da fiel der Mann weich wie Schaum zusammen und warf sich schluchzend und weinend auf die Diele,",
achtgesichterambiwasse/achtgesichterambiwasse_0597.wav,und presste sein schwert an seine brust als wäre es seine wiedergefundene geliebte," und presste sein Schwert an die Brust, als wäre es seine wiedergefundene Geliebte.",
achtgesichterambiwasse/achtgesichterambiwasse_0598.wav,eine weile noch tobte sein stöhnen sein schluchzen dann hob er sein tränenüberströmtes gesicht," Eine Weile noch tobte sein Stöhnen, sein Schluchzen, dann hob er sein tränenüberströmtes Gesicht,",
achtgesichterambiwasse/achtgesichterambiwasse_0599.wav,setzte sich mit gekreuzten beinen ruhig auf den boden löste den seidengürtel seines obergewandes zog das kurze schwert aus der dicken geschnitzten elfenbeinscheide," setzte sich mit gekreuzten Beinen ruhig auf den Boden, löste den Seidengürtel seines Obergewandes, zog das kurze Schwert aus der dicken, geschnitzten Elfenbeinscheide,",
achtgesichterambiwasse/achtgesichterambiwasse_0600.wav,strich mit der äusserst feinen schneide des schwertes über den haarbüschel an seiner nackten brust schnitt ihn glatt ab," Strich mit der äußerst feinen Schneide des Schwertes über den Haarbüschel an seiner nackten Brust, schnitt ihn glatt ab,",
achtgesichterambiwasse/achtgesichterambiwasse_0601.wav,und lächelte eine sekunde zufrieden über die gute treue schärfe des stahls," und lächelte eine Sekunde zufrieden über die gute, treue Schärfe des Stahls.",
achtgesichterambiwasse/achtgesichterambiwasse_0602.wav,dann sagte er ruhig beherrscht zu dem mädchen mit einem tonfall und einer stimme als wäre nichts geschehen," Dann sagte er ruhig, beherrscht so dem Mädchen mit einem Tonfall und einer Stimme, als wäre nichts geschehen,",
achtgesichterambiwasse/achtgesichterambiwasse_0603.wav,«mach dich bereit wir müssen jetzt sterben» das mädchen das ihm in das haus gefolgt war kauerte neben ihm," Mach dich bereit, wir müssen jetzt sterben.« Das Mädchen, das ihm in das Haus gefolgt war, kauerte neben ihm.",
achtgesichterambiwasse/achtgesichterambiwasse_0604.wav,willenlos und bleich wie eine hingewehte weisse feder sie antwortete ihm nur mit dem einen wort, willenlos und bleich wie eine hingewählte weiße Feder. Sie antwortete ihm nur mit dem einen Wort.,
achtgesichterambiwasse/achtgesichterambiwasse_0605.wav,«geliebter» aber diese antwort brachte wieder den alten sturm in kiri herauf, Geliebter. Aber diese Antwort brachte wieder den alten Sturm in Kiri herauf.,
achtgesichterambiwasse/achtgesichterambiwasse_0606.wav,alle muskeln an seinem leibe zuckten als würden sie von zangen zerrissen darf je ein samurai sein schwert verlassen," Alle Muskeln an seinem Leibe zuckten, als würden sie von Zangen zerrissen. Darf ein Samurai sein Schwert je verlassen?",
achtgesichterambiwasse/achtgesichterambiwasse_0607.wav,hatten nicht die gongs der tempel und selbst der grosse kriegsgong der tief in der erde begraben ist kiri und sein schwert vor wochen gerufen," Hatten nicht die Gongs der Tempel und selbst der große Kriegs-Gong, der tief in der Erde begraben ist, Kiri und sein Schwert vor Wochen gerufen?",
achtgesichterambiwasse/achtgesichterambiwasse_0608.wav,die erde hätte ihn mit ihrem feuer verschlungen wenn er nicht in den krieg gegangen wäre denn jeder samurai ist der sohn der erde und der sohn des feuers," Die Erde hätte ihn mit ihrem Feuer verschlungen, wenn er nicht in den Krieg gegangen wäre. Denn jeder Samurai ist der Sohn der Erde und der Sohn des Feuers.",
achtgesichterambiwasse/achtgesichterambiwasse_0609.wav,beide gewalten haben ihn geboren nur das wasser hat nichts mit seiner geburt zu schaffen dem wasser ist er fremd, Beide Gewalten haben ihn geboren. Nur das Wasser hat nichts mit seiner Geburt zu schaffen. Dem Wasser ist er fremd.,
achtgesichterambiwasse/achtgesichterambiwasse_0610.wav,und es erkennt den samurai nicht an nicht den krieger denn das wasser ist sanft und ausweichend," Und das erkennt den Samurai nicht an, nicht den Krieger, denn das Wasser ist sanft und ausweichend.",
achtgesichterambiwasse/achtgesichterambiwasse_0611.wav,und das wasser ist der tod des kriegerischen feuers nur auf dem wasser konnte ein japanischer samurai einen krieg versäumen, und das Wasser ist der Tod des kriegerischen Feuers. Nur auf dem Wasser konnte ein japanischer Samurai einen Krieg versäumen.,
achtgesichterambiwasse/achtgesichterambiwasse_0612.wav,nur eingelullt vom regen, nur eingelullt vom Regen.,
